datetime,date,hour,wind_speed_ms,wind_direction_deg,wind_vx,wind_vy
2025-10-18 20:00:00,2025-10-18,20,0.21,125.2,0.171600428650377,-0.12105078639565656
2025-10-18 21:00:00,2025-10-18,21,0.14,167.9,0.029346598806535035,-0.13688965314620488
2025-10-18 22:00:00,2025-10-18,22,0.34,245.7,-0.30987711405605134,-0.13991488192573712
2025-10-18 23:00:00,2025-10-18,23,0.64,263.8,-0.6362566169422819,-0.06911958765185441
2025-10-19 00:00:00,2025-10-19,0,0.94,272.4,-0.9391754602929269,0.039363114505447536
2025-10-19 01:00:00,2025-10-19,1,1.24,279.8,-1.221905794119528,0.21105977896588016
2025-10-19 02:00:00,2025-10-19,2,1.5,285.9,-1.4426119643238173,0.41093882803864784
2025-10-19 03:00:00,2025-10-19,3,1.54,288.6,-1.459563351414762,0.4911973363190278
2025-10-19 04:00:00,2025-10-19,4,1.37,290.6,-1.2824015639623931,0.48202305831444225
2025-10-19 05:00:00,2025-10-19,5,1.12,293.6,-1.0263262571097085,0.44839091646372237
2025-10-19 06:00:00,2025-10-19,6,0.77,298.6,-0.6760468910795447,0.3685927306142677
2025-10-19 07:00:00,2025-10-19,7,0.35,315.0,-0.24748737341529167,0.24748737341529156
2025-10-19 08:00:00,2025-10-19,8,0.37,67.6,0.3420820324365558,0.14099603924960147
2025-10-19 09:00:00,2025-10-19,9,1.79,95.5,1.7817591950772502,-0.17156389701120087
2025-10-19 10:00:00,2025-10-19,10,1.94,98.6,1.9181873792311914,-0.29009856628079633
2025-10-19 11:00:00,2025-10-19,11,1.9,101.3,1.8631678512385645,-0.3722976740607834
2025-10-19 12:00:00,2025-10-19,12,1.83,103.9,1.776411161288089,-0.4396173177333929
2025-10-19 13:00:00,2025-10-19,13,1.77,105.4,1.7064488654943748,-0.4700343279516518
2025-10-19 14:00:00,2025-10-19,14,1.67,105.3,1.6108108888245227,-0.44066799344217267
2025-10-19 15:00:00,2025-10-19,15,1.59,102.7,1.5510999248739121,-0.3495554649210115
2025-10-19 16:00:00,2025-10-19,16,1.41,101.9,1.3796976689935074,-0.29074790140924794
2025-10-19 17:00:00,2025-10-19,17,1.28,105.9,1.2310288762229906,-0.35066779992631353
2025-10-19 18:00:00,2025-10-19,18,1.39,112.9,1.2804477137363524,-0.5408822906948868
2025-10-19 19:00:00,2025-10-19,19,1.49,122.1,1.2622116628593845,-0.7917838834819432
2025-10-19 20:00:00,2025-10-19,20,1.53,132.3,1.1316355753172727,-1.0297091456699534
2025-10-19 21:00:00,2025-10-19,21,1.5,146.4,0.8300873238650162,-1.249381861065149
2025-10-19 22:00:00,2025-10-19,22,1.45,161.9,0.45048082296456105,-1.3782478108602862
2025-10-19 23:00:00,2025-10-19,23,1.38,176.3,0.08905458538908151,-1.377123553215607
2025-10-20 00:00:00,2025-10-20,0,1.3,187.5,-0.16968404988606672,-1.2888783197859537
2025-10-20 01:00:00,2025-10-20,1,1.2,196.9,-0.34884263231790313,-1.1481763008691288
2025-10-20 02:00:00,2025-10-20,2,1.08,206.3,-0.4785168860901143,-0.9682053448141158
2025-10-20 03:00:00,2025-10-20,3,0.8,208.5,-0.38172700820768674,-0.7030536901295723
2025-10-20 04:00:00,2025-10-20,4,0.38,189.0,-0.05944509671528768,-0.37532156942615236
2025-10-20 05:00:00,2025-10-20,5,0.3,117.4,0.26634461554092037,-0.13805993543515546
2025-10-20 06:00:00,2025-10-20,6,0.55,91.0,0.5499162323360153,-0.009598823540505914
2025-10-20 07:00:00,2025-10-20,7,0.79,84.2,0.7859557599747428,0.0798344747745276
2025-10-20 08:00:00,2025-10-20,8,1.43,88.4,1.4294424645077066,0.039927943374703324
2025-10-20 09:00:00,2025-10-20,9,2.47,90.2,2.4699849519147423,-0.00862190899560248
2025-10-20 10:00:00,2025-10-20,10,2.55,86.2,2.544393744144727,0.16899844602000016
2025-10-20 11:00:00,2025-10-20,11,2.46,82.1,2.4366532795662397,0.33811358325138113
2025-10-20 12:00:00,2025-10-20,12,2.36,76.3,2.2928559231944448,0.5589380247148602
2025-10-20 13:00:00,2025-10-20,13,2.28,68.9,2.1271340594021146,0.8207927225137168
2025-10-20 14:00:00,2025-10-20,14,2.23,61.9,1.967142911219399,1.050356495119284
2025-10-20 15:00:00,2025-10-20,15,2.24,57.0,1.87862207219775,1.2199914384336608
2025-10-20 16:00:00,2025-10-20,16,1.98,56.3,1.6472691618183553,1.0985919663470387
2025-10-20 17:00:00,2025-10-20,17,1.74,59.6,1.500773784420628,0.8804987495708249
2025-10-20 18:00:00,2025-10-20,18,1.76,65.2,1.5976883622179192,0.7382356651052717
2025-10-20 19:00:00,2025-10-20,19,1.75,71.7,1.6614945858733319,0.5494867979429585
2025-10-20 20:00:00,2025-10-20,20,1.7,80.2,1.6751934274219331,0.28935614858225545
2025-10-20 21:00:00,2025-10-20,21,1.5,91.9,1.4991753239126357,-0.049732767582789564
2025-10-20 22:00:00,2025-10-20,22,1.22,106.2,1.1715582965258706,-0.3403691493678598
2025-10-20 23:00:00,2025-10-20,23,0.95,119.0,0.830888721782426,-0.46056913923402015
2025-10-21 00:00:00,2025-10-21,0,0.67,130.1,0.5124973386153494,-0.43156283194012895
2025-10-21 01:00:00,2025-10-21,1,0.32,141.3,0.20007765002742564,-0.24973773034826555
2025-10-21 02:00:00,2025-10-21,2,0.07,296.6,-0.06259079657875577,0.031343136148713896
2025-10-21 03:00:00,2025-10-21,3,0.38,344.9,-0.09899171328420665,0.36687959973410544
2025-10-21 04:00:00,2025-10-21,4,0.72,359.2,-0.010052769844184786,0.719929817286699
2025-10-21 05:00:00,2025-10-21,5,0.97,5.3,0.08959946982316473,0.9658529572390446
2025-10-21 06:00:00,2025-10-21,6,1.21,11.4,0.23916538185874264,1.1861281212922834
2025-10-21 07:00:00,2025-10-21,7,1.38,16.9,0.40116902716558833,1.320402745999498
2025-10-21 08:00:00,2025-10-21,8,1.85,27.4,0.8513696018501256,1.6424584625023426
2025-10-21 09:00:00,2025-10-21,9,3.01,45.8,2.157900929027953,2.098466959592239
2025-10-21 10:00:00,2025-10-21,10,3.2,46.1,2.305763557377057,2.2188858504826015
2025-10-21 11:00:00,2025-10-21,11,3.01,46.3,2.1761311091878,2.079556057341344
2025-10-21 12:00:00,2025-10-21,12,2.79,46.0,2.006958042944837,1.9380968535806025
2025-10-21 13:00:00,2025-10-21,13,2.57,44.2,1.7917143143362309,1.8424602616617405
2025-10-21 14:00:00,2025-10-21,14,2.31,41.1,1.5185368177843612,1.7407314362167836
2025-10-21 15:00:00,2025-10-21,15,2.14,37.0,1.2878841495453834,1.7090799915012067
2025-10-21 16:00:00,2025-10-21,16,1.77,35.1,1.017759296116603,1.4481249998422914
2025-10-21 17:00:00,2025-10-21,17,1.56,34.8,0.8903131655877133,1.2809927662485783
2025-10-21 18:00:00,2025-10-21,18,1.52,34.0,0.8499732132755353,1.2601371102836634
2025-10-21 19:00:00,2025-10-21,19,1.48,31.8,0.7798945773350828,1.2578411856205587
2025-10-21 20:00:00,2025-10-21,20,1.39,28.4,0.6611176506076825,1.2227115162845967
2025-10-21 21:00:00,2025-10-21,21,1.19,21.6,0.4380682176947668,1.1064340182070191
2025-10-21 22:00:00,2025-10-21,22,0.97,8.9,0.15006907471048406,0.9583210697963074
2025-10-21 23:00:00,2025-10-21,23,0.9,348.4,-0.18097012903136828,0.8816177246394097
2025-10-22 00:00:00,2025-10-22,0,1.05,328.3,-0.5517452336258809,0.8933516648952541
2025-10-22 01:00:00,2025-10-22,1,1.3,320.9,-0.8198785496606726,1.0088603291865095
2025-10-22 02:00:00,2025-10-22,2,1.55,322.3,-0.9478669122880384,1.2263964760996093
2025-10-22 03:00:00,2025-10-22,3,1.67,329.4,-0.8500991643031212,1.4374391850965853
2025-10-22 04:00:00,2025-10-22,4,1.73,339.4,-0.6086860517401342,1.6193829968284237
2025-10-22 05:00:00,2025-10-22,5,1.75,350.1,-0.30087592548896697,1.7239413207708543
2025-10-22 06:00:00,2025-10-22,6,1.73,0.3,0.009058217428355872,1.7299762855880483
2025-10-22 07:00:00,2025-10-22,7,1.59,10.5,0.2897544855325145,1.563375303026688
2025-10-22 08:00:00,2025-10-22,8,1.91,21.2,0.6907029288567963,1.780738460321628
2025-10-22 09:00:00,2025-10-22,9,2.98,39.7,1.9035280961964813,2.2928106740397474
2025-10-22 10:00:00,2025-10-22,10,3.07,41.7,2.042257188788888,2.2921792196161515
2025-10-22 11:00:00,2025-10-22,11,2.88,41.6,1.9121074924384558,2.1536585006357716
2025-10-22 12:00:00,2025-10-22,12,2.6,38.8,1.629169909547597,2.026278708821833
2025-10-22 13:00:00,2025-10-22,13,2.36,32.9,1.2818917018835827,1.981502880301215
2025-10-22 14:00:00,2025-10-22,14,2.24,24.8,0.9395726646794368,2.0334215519137158
2025-10-22 15:00:00,2025-10-22,15,2.17,18.5,0.68855110439905,2.0578623317974523
2025-10-22 16:00:00,2025-10-22,16,1.78,15.0,0.4606979002824869,1.7193479707945416
2025-10-22 17:00:00,2025-10-22,17,1.48,11.3,0.2900002934789262,1.4513096946489872
2025-10-22 18:00:00,2025-10-22,18,1.38,12.5,0.2986866672345819,1.347288489825508
2025-10-22 19:00:00,2025-10-22,19,1.19,13.1,0.26971505584985744,1.1590314010620715
2025-10-22 20:00:00,2025-10-22,20,0.82,10.5,0.14943313090356092,0.8062690242024427
2025-10-22 21:00:00,2025-10-22,21,0.41,332.2,-0.19121852253935548,0.36267819983818433
2025-10-22 22:00:00,2025-10-22,22,0.64,266.4,-0.6387371061940939,-0.04018593249876102
2025-10-22 23:00:00,2025-10-22,23,1.08,257.8,-1.0556091658289837,-0.22823078017182002
2025-10-23 00:00:00,2025-10-23,0,1.38,262.5,-1.3681939086958583,-0.18012614526367124
2025-10-23 01:00:00,2025-10-23,1,1.58,269.6,-1.5799614965145237,-0.011030391270778858
2025-10-23 02:00:00,2025-10-23,2,1.69,276.5,-1.6791364360934329,0.19131343126776212
2025-10-23 03:00:00,2025-10-23,3,1.71,281.1,-1.6780104554267392,0.32921256275930205
2025-10-23 04:00:00,2025-10-23,4,1.7,285.3,-1.6397476113782568,0.44858418494113406
2025-10-23 05:00:00,2025-10-23,5,1.71,289.8,-1.6089061149117252,0.5792418436194491
2025-10-23 06:00:00,2025-10-23,6,1.7,292.2,-1.5739799941769912,0.6423293375913935
2025-10-23 07:00:00,2025-10-23,7,1.5,289.5,-1.4139622366382676,0.5007102888506564
2025-10-23 08:00:00,2025-10-23,8,1.61,286.6,-1.5428993448888644,0.4599582715220082
2025-10-23 09:00:00,2025-10-23,9,0.97,335.0,-0.4099397138884782,0.8791185534255506
2025-10-23 10:00:00,2025-10-23,10,0.98,9.4,0.1600594429967898,0.96684071837483
2025-10-23 11:00:00,2025-10-23,11,0.97,13.2,0.22150034400733604,0.9443715357869654
2025-10-23 12:00:00,2025-10-23,12,1.04,4.9,0.08883360006286217,1.0361991080385426
2025-10-23 13:00:00,2025-10-23,13,1.18,357.1,-0.05969966929052143,1.1784888414773398
2025-10-23 14:00:00,2025-10-23,14,1.28,352.4,-0.16928817952911782,1.2687558915219732
2025-10-23 15:00:00,2025-10-23,15,1.37,349.9,-0.24025241474602346,1.348769356564978
2025-10-23 16:00:00,2025-10-23,16,1.26,349.0,-0.24041933417444628,1.2368502511440567
2025-10-23 17:00:00,2025-10-23,17,1.11,350.1,-0.19084130131014476,1.0934713520317991
2025-10-23 18:00:00,2025-10-23,18,1.01,358.3,-0.02996290652596204,1.009555458720578
2025-10-23 19:00:00,2025-10-23,19,0.83,4.8,0.06945260996582185,0.8270890731770886
2025-10-23 20:00:00,2025-10-23,20,0.52,8.9,0.08044940087572341,0.5137391302000823
2025-10-23 21:00:00,2025-10-23,21,0.12,355.2,-0.010041341199877901,0.1195791431099405
2025-10-23 22:00:00,2025-10-23,22,0.25,223.4,-0.1717718777011058,-0.18164366774274393
2025-10-23 23:00:00,2025-10-23,23,0.49,230.8,-0.3797227994650479,-0.309694358305777
2025-10-24 00:00:00,2025-10-24,0,0.68,242.7,-0.6042597182053653,-0.3118816970493341
2025-10-24 01:00:00,2025-10-24,1,0.85,255.0,-0.8210369523457081,-0.21999618833714252
2025-10-24 02:00:00,2025-10-24,2,1.06,264.0,-1.0541932090903698,-0.11080017106371257
2025-10-24 03:00:00,2025-10-24,3,1.14,266.5,-1.1378736702009282,-0.06959533506973675
2025-10-24 04:00:00,2025-10-24,4,1.11,264.3,-1.1045116826569612,-0.11024492221543954
2025-10-24 05:00:00,2025-10-24,5,1.07,258.2,-1.047388105975003,-0.2188107754707164
2025-10-24 06:00:00,2025-10-24,6,1.02,250.0,-0.9584864732016266,-0.34886054619218193
2025-10-24 07:00:00,2025-10-24,7,0.89,241.1,-0.779163429030016,-0.43012132109695206
2025-10-24 08:00:00,2025-10-24,8,0.82,218.6,-0.5115812693016965,-0.6408467873834315
2025-10-24 09:00:00,2025-10-24,9,0.9,142.2,0.5516163482876791,-0.7111395111381212
2025-10-24 10:00:00,2025-10-24,10,1.24,129.7,0.9540554482581498,-0.7920720937193411
2025-10-24 11:00:00,2025-10-24,11,1.39,128.3,1.0908391550409853,-0.8614928541952448
2025-10-24 12:00:00,2025-10-24,12,1.36,127.2,1.0832806885129072,-0.8222547962128298
2025-10-24 13:00:00,2025-10-24,13,1.2,125.8,0.9732765827871919,-0.7019492099846586
2025-10-24 14:00:00,2025-10-24,14,0.97,124.0,0.8041664453783904,-0.5424171163666243
2025-10-24 15:00:00,2025-10-24,15,0.76,114.9,0.6893534508615133,-0.31998721815929315
2025-10-24 16:00:00,2025-10-24,16,0.61,101.3,0.5981749417134339,-0.11952714798793572
2025-10-24 17:00:00,2025-10-24,17,0.59,102.6,0.5757908895438609,-0.12870451242395997
2025-10-24 18:00:00,2025-10-24,18,0.79,113.0,0.7271988342274278,-0.30867759150652635
2025-10-24 19:00:00,2025-10-24,19,1.05,131.1,0.79124156191672,-0.6902440080838004
2025-10-24 20:00:00,2025-10-24,20,1.36,150.0,0.6799999999999999,-1.1777945491468367
2025-10-24 21:00:00,2025-10-24,21,1.67,169.6,0.301466972568435,-1.6425643562583545
2025-10-24 22:00:00,2025-10-24,22,1.96,187.0,-0.23886391307408872,-1.9453904572169913
2025-10-24 23:00:00,2025-10-24,23,2.17,201.0,-0.777658450513302,-2.0258695254989276
2025-10-25 00:00:00,2025-10-25,0,2.29,213.6,-1.2672666477672576,-1.907389641226128
2025-10-25 01:00:00,2025-10-25,1,2.35,225.2,-1.6674912308608236,-1.6558903934144482
2025-10-25 02:00:00,2025-10-25,2,2.4,234.3,-1.9490004645403356,-1.4004989072546812
2025-10-25 03:00:00,2025-10-25,3,2.33,240.1,-2.019869425019954,-1.1614764336264258
2025-10-25 04:00:00,2025-10-25,4,2.17,243.4,-1.9403146939414293,-0.9716372206101297
2025-10-25 05:00:00,2025-10-25,5,1.99,244.7,-1.7991242738249487,-0.8504421481405133
2025-10-25 06:00:00,2025-10-25,6,1.78,243.7,-1.5957458460825242,-0.7886667196670399
2025-10-25 07:00:00,2025-10-25,7,1.39,241.6,-1.2227115162845965,-0.661117650607683
2025-10-25 08:00:00,2025-10-25,8,1.35,239.3,-1.1608005666557795,-0.6892329391806674
2025-10-25 09:00:00,2025-10-25,9,0.49,137.5,0.33103920173167356,-0.3612658950369607
2025-10-25 10:00:00,2025-10-25,10,1.38,95.4,1.3738755111522503,-0.12986947237954982
2025-10-25 11:00:00,2025-10-25,11,1.67,90.3,1.6699771080532027,-0.008744059598470423
2025-10-25 12:00:00,2025-10-25,12,1.77,85.1,1.7635311742579043,0.15118795395314055
2025-10-25 13:00:00,2025-10-25,13,1.78,81.9,1.7622421107354724,0.250804192848897
2025-10-25 14:00:00,2025-10-25,14,1.7,81.5,1.6813269677152585,0.2512759989203379
2025-10-25 15:00:00,2025-10-25,15,1.76,81.5,1.7406679195169736,0.26014456358811455
2025-10-25 16:00:00,2025-10-25,16,1.71,85.0,1.703492933736885,0.1490363200984954
2025-10-25 17:00:00,2025-10-25,17,1.6,92.9,1.597950971494698,-0.08094870412274151
2025-10-25 18:00:00,2025-10-25,18,1.82,104.6,1.7612306902771877,-0.4587662320024666
2025-10-25 19:00:00,2025-10-25,19,1.94,117.4,1.7223618471646185,-0.892787582480672
2025-10-25 20:00:00,2025-10-25,20,2.0,129.1,1.5520928141330923,-1.2613516148625719
2025-10-25 21:00:00,2025-10-25,21,1.93,145.2,1.101477185630953,-1.5848179736280488
2025-10-25 22:00:00,2025-10-25,22,1.81,166.0,0.4378786310353986,-1.7562352645595536
2025-10-25 23:00:00,2025-10-25,23,1.76,186.5,-0.19923765623151568,-1.748686465990794
2025-10-26 00:00:00,2025-10-26,0,1.76,203.1,-0.6905133252222677,-1.6188858352862585
2025-10-26 01:00:00,2025-10-26,1,1.76,216.9,-1.0567395965735562,-1.407444998937279
2025-10-26 02:00:00,2025-10-26,2,1.79,228.4,-1.3385585819923722,-1.1884279206475123
2025-10-26 03:00:00,2025-10-26,3,1.81,235.3,-1.4880807142656352,-1.0303959374098277
2025-10-26 04:00:00,2025-10-26,4,1.76,239.9,-1.5226665002026796,-0.8826588974006456
2025-10-26 05:00:00,2025-10-26,5,1.65,242.2,-1.4595586091048882,-0.7695379565608207
2025-10-26 06:00:00,2025-10-26,6,1.44,241.8,-1.269076970973589,-0.6804731014114375
2025-10-26 07:00:00,2025-10-26,7,1.02,238.6,-0.870621813220834,-0.5314298244773877
2025-10-26 08:00:00,2025-10-26,8,0.72,222.2,-0.48363882431255284,-0.5333793093264602
2025-10-26 09:00:00,2025-10-26,9,1.16,95.5,1.1546595901059273,-0.11118107292345977
2025-10-26 10:00:00,2025-10-26,10,2.12,85.9,2.114574459813601,0.1515745819852938
2025-10-26 11:00:00,2025-10-26,11,2.25,83.1,2.2337040193412525,0.2703078873779562
2025-10-26 12:00:00,2025-10-26,12,2.16,76.9,2.1037880893227516,0.4895668240636066
2025-10-26 13:00:00,2025-10-26,13,2.07,70.3,1.9488440277609185,0.6977871849357798
2025-10-26 14:00:00,2025-10-26,14,2.02,64.2,1.818643918232431,0.8791668207321016
2025-10-26 15:00:00,2025-10-26,15,2.03,61.2,1.7789025604890432,0.9779599584264816
2025-10-26 16:00:00,2025-10-26,16,1.79,61.6,1.5745709454312435,0.8513673342357928
2025-10-26 17:00:00,2025-10-26,17,1.63,65.8,1.4867557893608048,0.6681745451617636
2025-10-26 18:00:00,2025-10-26,18,1.65,81.3,1.6310149132343277,0.24958035340791196
2025-10-26 19:00:00,2025-10-26,19,1.76,105.5,1.6959895976471764,-0.470339541897732
2025-10-26 20:00:00,2025-10-26,20,1.97,126.8,1.577440800769005,-1.180076489075704
2025-10-26 21:00:00,2025-10-26,21,2.07,143.9,1.219636459721418,-1.672539059668923
2025-10-26 22:00:00,2025-10-26,22,2.04,158.1,0.7608950764546508,-1.8927859579537967
2025-10-26 23:00:00,2025-10-26,23,1.91,170.0,0.33166801934383683,-1.8809828082533173
2025-10-27 00:00:00,2025-10-27,0,1.63,179.6,0.011379454285677545,-1.6299602780497933
2025-10-27 01:00:00,2025-10-27,1,1.2,184.3,-0.08997447219159335,-1.1966221602301388
2025-10-27 02:00:00,2025-10-27,2,0.71,177.6,0.029731714147731864,-0.7093772093701894
2025-10-27 03:00:00,2025-10-27,3,0.51,136.6,0.35041463051025573,-0.37055308219519767
2025-10-27 04:00:00,2025-10-27,4,0.81,109.6,0.7630665367577104,-0.27171577149770654
2025-10-27 05:00:00,2025-10-27,5,1.2,106.0,1.1535140351259827,-0.33076482698039883
2025-10-27 06:00:00,2025-10-27,6,1.53,108.3,1.4526209807921129,-0.4804084576301293
2025-10-27 07:00:00,2025-10-27,7,1.56,110.6,1.4602528757527986,-0.5488729715113345
2025-10-27 08:00:00,2025-10-27,8,2.24,111.5,2.0841353522797355,-0.8209627478624257
2025-10-27 09:00:00,2025-10-27,9,2.99,112.0,2.7722797251546947,-1.1200737143135773
2025-10-27 10:00:00,2025-10-27,10,3.28,109.8,3.0860889221698593,-1.1110603784045556
2025-10-27 11:00:00,2025-10-27,11,3.35,108.8,3.171275021387583,-1.079590079022212
2025-10-27 12:00:00,2025-10-27,12,3.18,108.1,3.0226400265763527,-0.9879510462257266
2025-10-27 13:00:00,2025-10-27,13,2.84,105.8,2.7326991016231705,-0.7732759015952309
2025-10-27 14:00:00,2025-10-27,14,2.46,98.2,2.434849528033161,-0.35086717691555847
2025-10-27 15:00:00,2025-10-27,15,2.37,86.9,2.366531908673122,0.1281667867739175
2025-10-27 16:00:00,2025-10-27,16,2.19,81.6,2.1665064091889445,0.3199218325516815
2025-10-27 17:00:00,2025-10-27,17,2.03,82.1,2.0107342103737667,0.279012428455408
2025-10-27 18:00:00,2025-10-27,18,2.16,79.3,2.122443640534209,0.4010398892328468
2025-10-27 19:00:00,2025-10-27,19,2.31,80.5,2.2783197395510046,0.38125996953816527
2025-10-27 20:00:00,2025-10-27,20,2.42,85.0,2.410791169382024,0.21091689744933267
2025-10-27 21:00:00,2025-10-27,21,2.36,90.7,2.3598238723986666,-0.028832121971183473
2025-10-27 22:00:00,2025-10-27,22,2.22,95.9,2.208240254000127,-0.22819943166768789
2025-10-27 23:00:00,2025-10-27,23,2.12,99.2,2.0927288819547343,-0.33894811790668977
2025-10-28 00:00:00,2025-10-28,0,2.04,101.6,1.998333509182662,-0.4101989591377675
2025-10-28 01:00:00,2025-10-28,1,1.94,102.8,1.8917897473527927,-0.42980408538176657
2025-10-28 02:00:00,2025-10-28,2,1.81,103.7,1.7585039071957396,-0.4286770443787697
2025-10-28 03:00:00,2025-10-28,3,1.75,106.6,1.6770645053139832,-0.4999546429587035
2025-10-28 04:00:00,2025-10-28,4,1.77,108.7,1.6765621916104712,-0.5674849933366471
2025-10-28 05:00:00,2025-10-28,5,1.81,108.3,1.718460114531846,-0.5683263453010027
2025-10-28 06:00:00,2025-10-28,6,1.83,105.9,1.7599865964750567,-0.5013453702071514
2025-10-28 07:00:00,2025-10-28,7,2.51,102.2,2.4533138946581006,-0.5304252391030255
2025-10-28 08:00:00,2025-10-28,8,3.08,100.7,3.026447413354335,-0.5718531753875781
2025-10-28 09:00:00,2025-10-28,9,3.63,100.5,3.5692153144571552,-0.6615149575364955
2025-10-28 10:00:00,2025-10-28,10,3.99,100.0,3.9293829345187103,-0.6928562288910519
2025-10-28 11:00:00,2025-10-28,11,4.06,98.3,4.017474703620016,-0.5860861760639513
2025-10-28 12:00:00,2025-10-28,12,4.12,98.0,4.07990444321527,-0.5733931759554692
2025-10-28 13:00:00,2025-10-28,13,4.13,99.9,4.068501517019216,-0.7100671841539616
2025-10-28 14:00:00,2025-10-28,14,4.1,100.7,4.028712465828822,-0.7612331230808669
2025-10-28 15:00:00,2025-10-28,15,4.08,96.9,4.050449955072138,-0.4901583024453602
2025-10-28 16:00:00,2025-10-28,16,3.64,91.1,3.6393291921227853,-0.06987869033486985
2025-10-28 17:00:00,2025-10-28,17,2.87,85.8,2.8622925496341947,0.21019362575630343
2025-10-28 18:00:00,2025-10-28,18,2.79,80.7,2.7533274487749924,0.4508746608783774
2025-10-28 19:00:00,2025-10-28,19,3.27,77.1,3.1874691050052952,0.7300278793558111
2025-10-28 20:00:00,2025-10-28,20,3.46,76.1,3.35867902626054,0.8311890269713327
2025-10-28 21:00:00,2025-10-28,21,3.51,79.5,3.4512247255494803,0.6396466944774375
2025-10-28 22:00:00,2025-10-28,22,3.75,85.1,3.736294860715899,0.32031346176512826
2025-10-28 23:00:00,2025-10-28,23,3.73,88.5,3.7287218221588287,0.0976400171883668
2025-10-29 00:00:00,2025-10-29,0,3.43,89.8,3.4299791032662212,0.011972934354217628
2025-10-29 01:00:00,2025-10-29,1,3.6,93.0,3.595066325116466,-0.18840944247459784
2025-10-29 02:00:00,2025-10-29,2,3.47,94.1,3.461119516770376,-0.2480961318344199
2025-10-29 03:00:00,2025-10-29,3,3.61,94.6,3.598371751227052,-0.2895181168271801
2025-10-29 04:00:00,2025-10-29,4,3.63,96.0,3.610114480186832,-0.37943832166158237
2025-10-29 05:00:00,2025-10-29,5,3.6,96.7,3.57541433833855,-0.42001465355759937
2025-10-29 06:00:00,2025-10-29,6,3.83,96.3,3.8068704593933385,-0.42028241147870327
2025-10-29 07:00:00,2025-10-29,7,4.61,96.2,4.583035943912375,-0.4978770298047658
2025-10-29 08:00:00,2025-10-29,8,5.3,96.5,5.265930835085913,-0.5999770329699056
2025-10-29 09:00:00,2025-10-29,9,6.13,101.0,6.01737463453418,-1.1696591416582196
2025-10-29 10:00:00,2025-10-29,10,6.53,105.0,6.307495645667617,-1.6900883645194613
2025-10-29 11:00:00,2025-10-29,11,6.54,108.2,6.212817216971228,-2.0426703670700004
2025-10-29 12:00:00,2025-10-29,12,6.15,109.6,5.793653334641875,-2.063027153964068
2025-10-29 13:00:00,2025-10-29,13,5.57,105.7,5.362193027595487,-1.5072444840855606
2025-10-29 14:00:00,2025-10-29,14,5.08,96.1,5.05123675619668,-0.5398214823880646
2025-10-29 15:00:00,2025-10-29,15,4.75,82.1,4.704919950381967,0.6528615936764474
2025-10-29 16:00:00,2025-10-29,16,4.55,69.7,4.267394652484134,1.578557214658314
2025-10-29 17:00:00,2025-10-29,17,4.97,66.9,4.571512841689036,1.9499154695196999
2025-10-29 18:00:00,2025-10-29,18,5.31,68.4,4.937113140066615,1.9547413747556392
2025-10-29 19:00:00,2025-10-29,19,5.3,74.0,5.09468698847309,1.4608779858300955
2025-10-29 20:00:00,2025-10-29,20,5.19,83.5,5.156637930961489,0.5875246794554365
2025-10-29 21:00:00,2025-10-29,21,5.01,96.2,4.9806963295013,-0.5410767720871749
2025-10-29 22:00:00,2025-10-29,22,4.95,109.4,4.668952156840625,-1.6441976028243313
2025-10-29 23:00:00,2025-10-29,23,4.72,121.8,4.011493510897997,-2.487231354744318
2025-10-30 00:00:00,2025-10-30,0,4.66,132.0,3.4630548867246573,-3.1181486256322795
2025-10-30 01:00:00,2025-10-30,1,4.21,137.6,2.838813051727476,-3.1088969840349705
2025-10-30 02:00:00,2025-10-30,2,3.86,141.0,2.4291767094523724,-2.9997834112239077
2025-10-30 03:00:00,2025-10-30,3,3.76,140.5,2.391654108244392,-2.901308433537827
2025-10-30 04:00:00,2025-10-30,4,3.71,139.0,2.433978997554782,-2.799972542626484
2025-10-30 05:00:00,2025-10-30,5,3.6,136.2,2.4917154259334646,-2.598336821154104
2025-10-30 06:00:00,2025-10-30,6,3.64,133.1,2.6577906868995393,-2.4871165361981085
2025-10-30 07:00:00,2025-10-30,7,4.22,128.7,3.293416318967752,-2.6385240097366744
2025-10-30 08:00:00,2025-10-30,8,4.84,132.7,3.5569866405258064,-3.282292802161461
2025-10-30 09:00:00,2025-10-30,9,5.27,141.2,3.3022020858907073,-4.107111075188867
2025-10-30 10:00:00,2025-10-30,10,5.5,148.5,2.873742105937719,-4.689520903947507
2025-10-30 11:00:00,2025-10-30,11,5.54,153.8,2.4459424244662666,-4.970811367995781
2025-10-30 12:00:00,2025-10-30,12,5.36,156.0,2.1801084068862906,-4.89660365296434
2025-10-30 13:00:00,2025-10-30,13,5.09,156.4,2.0377765757145943,-4.6642862934717995
2025-10-30 14:00:00,2025-10-30,14,4.81,156.1,1.9487310324111404,-4.397561524676807
2025-10-30 15:00:00,2025-10-30,15,4.51,154.1,1.969976065538337,-4.057005583087863
2025-10-30 16:00:00,2025-10-30,16,3.83,149.8,1.9265663955937995,-3.3101724914826898
2025-10-30 17:00:00,2025-10-30,17,2.68,142.3,1.6388924676980279,-2.1204790683528736
2025-10-30 18:00:00,2025-10-30,18,2.36,135.3,1.660011498632789,-1.6774867583402622
2025-10-30 19:00:00,2025-10-30,19,2.76,132.7,2.0283642826138895,-1.8717206888358742
